60	-0.934775	0.166503	0.296909
70	-0.932026	0.166103	0.297895
80	-0.929189	0.1654	0.297583
90	-0.930142	0.165346	0.296489
100	-0.934512	0.165141	0.297344
110	-0.938218	0.163173	0.296157
120	-0.939033	0.163476	0.296533
130	-0.938975	0.163788	0.298325
140	-0.936855	0.163666	0.301919
150	-0.934077	0.162954	0.30085
160	-0.936836	0.162866	0.300332
170	-0.940405	0.165146	0.299316
180	-0.94272	0.169179	0.29981
190	-0.945293	0.172573	0.302305
200	-0.943242	0.168149	0.30061
210	-0.941543	0.163315	0.299453
220	-0.941343	0.16205	0.296484
230	-0.943779	0.16434	0.29542
240	-0.946504	0.165014	0.292324
250	-0.945493	0.163705	0.294111
260	-0.940908	0.161005	0.295889
270	-0.937119	0.162162	0.295518
280	-0.932759	0.164736	0.296289
290	-0.933916	0.166811	0.298735
300	-0.934492	0.167451	0.299097
310	-0.93667	0.166186	0.298042
320	-0.936011	0.164365	0.29644
330	-0.937436	0.164072	0.295405
340	-0.939673	0.1658	0.295981
350	-0.942285	0.165092	0.294287
360	-0.941094	0.163896	0.297319
370	-0.941211	0.161933	0.296333
380	-0.940063	0.161962	0.300498
390	-0.937104	0.162216	0.300713
400	-0.933379	0.163564	0.300054
410	-0.931772	0.163994	0.295601
420	-0.936352	0.163998	0.292085
430	-0.940576	0.164477	0.292837
440	-0.937822	0.165898	0.299443
450	-0.93352	0.165268	0.301304
460	-0.930327	0.164008	0.29998
470	-0.931865	0.163618	0.296465
480	-0.935425	0.163422	0.29542
490	-0.937256	0.164877	0.297358
500	-0.939287	0.164926	0.299585
510	-0.938794	0.165952	0.298926
520	-0.938569	0.166396	0.294639
530	-0.939912	0.167079	0.295405
540	-0.943809	0.165859	0.298359
550	-0.946948	0.164721	0.296855
560	-0.946533	0.164511	0.295596
570	-0.945376	0.165004	0.296138
580	-0.945767	0.165488	0.298574
590	-0.942759	0.163486	0.300405
600	-0.940923	0.164662	0.299541
610	-0.938579	0.163984	0.296387
620	-0.938735	0.163276	0.295596
630	-0.940532	0.161699	0.296431
640	-0.940054	0.16227	0.298545
650	-0.937539	0.165161	0.300693
660	-0.932651	0.166323	0.303555
670	-0.932368	0.167592	0.30145
680	-0.934673	0.166996	0.300234
690	-0.936089	0.165854	0.297407
700	-0.936548	0.164702	0.299502
710	-0.935474	0.164272	0.302012
720	-0.936948	0.165253	0.301797
730	-0.939507	0.165366	0.300464
740	-0.940791	0.166523	0.300659
750	-0.940654	0.166039	0.299316
760	-0.939634	0.164516	0.299214
770	-0.93936	0.164648	0.29978
780	-0.938984	0.164536	0.301118
790	-0.938262	0.16393	0.303687
800	-0.93769	0.162875	0.30396
810	-0.935488	0.164384	0.302485
820	-0.933335	0.166557	0.30062
830	-0.9321	0.167397	0.300161
840	-0.935337	0.165717	0.298516
850	-0.936094	0.165053	0.296436
860	-0.937368	0.165151	0.293359
870	-0.940278	0.165825	0.292769
880	-0.944687	0.16562	0.296855
890	-0.946138	0.165532	0.299712
900	-0.944399	0.164247	0.29689
910	-0.937471	0.164052	0.29561
920	-0.930576	0.163408	0.298633
930	-0.929199	0.164472	0.300664
940	-0.932988	0.164926	0.300996
950	-0.935996	0.164941	0.300166
960	-0.936567	0.16457	0.300513
970	-0.936533	0.165126	0.301636
980	-0.93439	0.165385	0.301455
990	-0.935561	0.164765	0.298911
1000	-0.935664	0.162285	0.295903
1010	-0.937466	0.162846	0.294912
1020	-0.939624	0.164448	0.292876
1030	-0.940547	0.166933	0.290269
1040	-0.937915	0.167797	0.2923
1050	-0.934741	0.16645	0.296396
1060	-0.930405	0.164648	0.29874
1070	-0.931475	0.164111	0.299536
1080	-0.936416	0.164037	0.299936
1090	-0.937959	0.16496	0.299482
1100	-0.938994	0.164623	0.296685
1110	-0.939263	0.163788	0.29541
1120	-0.937266	0.164824	0.294326
1130	-0.936738	0.166298	0.296641
1140	-0.937246	0.168735	0.297974
1150	-0.93895	0.168129	0.298599
